5201_109|-0.010322 -0.121014 0.122233 0.193247 -0.394228 0.227568 -0.296691 0.077576 -0.189280 -0.300195 -0.107829 -0.072545 0.022927 0.195390 -0.094814 0.289040 0.201419 -0.254212 -0.355499 -0.052055 0.026176 -0.031540 0.053623 -0.225425 -0.124113 -0.412157 0.221690 -0.441745 -0.152650 -0.023442 0.286768 -0.107297 -0.063405 0.370164 0.354943 0.080808 -0.243843 -0.332883 -0.141743 -0.304994 -0.309274 -0.315134 0.140833 -0.267281 -0.055776 0.440538 -0.314642 0.022766 0.285070 0.292901 0.493244 0.112149 0.400050 -0.142755 -0.132350 -0.264767 -0.306993 -0.110161 0.277753 -0.116949 -0.112362 -0.067897 -0.080163 0.205972|0
8087_109|-0.019183 -0.098327 0.104866 0.167824 -0.316950 0.192636 -0.236131 0.046231 -0.158610 -0.251059 -0.105589 -0.054295 0.007187 0.162373 -0.068922 0.243613 0.153678 -0.200604 -0.301724 -0.038327 0.007272 -0.020376 0.046154 -0.179153 -0.099772 -0.336752 0.188479 -0.364520 -0.123626 -0.030112 0.245167 -0.082178 -0.057949 0.303693 0.284542 0.058515 -0.188312 -0.258256 -0.119143 -0.253449 -0.256225 -0.249910 0.115444 -0.225666 -0.051941 0.363821 -0.245862 0.026305 0.218950 0.230531 0.401161 0.096148 0.325431 -0.118769 -0.107083 -0.220895 -0.250449 -0.086603 0.215508 -0.095383 -0.087548 -0.062189 -0.064937 0.164282|1
8407_109|-0.012971 -0.121052 0.119364 0.191347 -0.384356 0.231866 -0.290842 0.062431 -0.184267 -0.299031 -0.117413 -0.062655 0.012407 0.210232 -0.085956 0.287632 0.180208 -0.236143 -0.355227 -0.055401 0.014505 -0.029855 0.050172 -0.219363 -0.126399 -0.394819 0.233884 -0.426513 -0.153408 -0.032856 0.295201 -0.098950 -0.059363 0.378013 0.342155 0.074583 -0.232253 -0.319472 -0.139252 -0.294383 -0.302799 -0.304778 0.138834 -0.272492 -0.049243 0.425852 -0.293050 0.014751 0.282110 0.281444 0.478950 0.108095 0.398830 -0.138511 -0.121823 -0.274875 -0.287707 -0.109959 0.266053 -0.129047 -0.109977 -0.074536 -0.071308 0.205694|1
14287_109|-0.003515 -0.108980 0.112739 0.163780 -0.332222 0.200847 -0.248132 0.051407 -0.160930 -0.266834 -0.103776 -0.057707 0.014250 0.177912 -0.065977 0.240019 0.158905 -0.213152 -0.314329 -0.045769 0.011016 -0.023951 0.038659 -0.199064 -0.102251 -0.349057 0.191732 -0.380808 -0.134865 -0.028527 0.256223 -0.088229 -0.059011 0.322872 0.290877 0.060979 -0.195816 -0.276825 -0.129308 -0.252361 -0.273818 -0.262967 0.125350 -0.232996 -0.044819 0.383009 -0.253004 0.011860 0.240119 0.242207 0.417464 0.088135 0.336745 -0.130455 -0.120693 -0.238379 -0.262468 -0.101567 0.229196 -0.107296 -0.089910 -0.063675 -0.064820 0.181744|1
2608_109|-0.010038 -0.111664 0.121663 0.178847 -0.362642 0.219873 -0.264752 0.051064 -0.181005 -0.278349 -0.119759 -0.055620 0.022028 0.183559 -0.071947 0.258844 0.167145 -0.219965 -0.324286 -0.046622 0.011721 -0.021676 0.046752 -0.200871 -0.107656 -0.370387 0.208528 -0.399583 -0.138076 -0.027654 0.259033 -0.092016 -0.058427 0.337154 0.317555 0.060013 -0.208228 -0.304339 -0.133252 -0.284217 -0.287285 -0.290204 0.122310 -0.256492 -0.044965 0.410378 -0.274440 0.026939 0.248282 0.267420 0.439798 0.105292 0.364449 -0.129107 -0.120396 -0.249537 -0.266421 -0.098873 0.249087 -0.105401 -0.106310 -0.069538 -0.074992 0.185048|1
801_109|0.000786 -0.138914 0.132443 0.214355 -0.431544 0.243694 -0.327296 0.080249 -0.191051 -0.320912 -0.116794 -0.088001 0.018669 0.213585 -0.097874 0.320968 0.211323 -0.273081 -0.399312 -0.056678 0.023870 -0.022896 0.058493 -0.240737 -0.133472 -0.443586 0.243866 -0.472383 -0.161150 -0.036348 0.312475 -0.111949 -0.065907 0.413091 0.389669 0.080810 -0.255034 -0.362992 -0.151757 -0.321574 -0.339356 -0.332214 0.148329 -0.296189 -0.062999 0.478123 -0.330058 0.011347 0.303660 0.324629 0.544077 0.117440 0.428533 -0.155783 -0.145813 -0.289306 -0.329101 -0.135141 0.308039 -0.131141 -0.119412 -0.079333 -0.084068 0.225958|1
13461_109|-0.011052 -0.101317 0.108731 0.163709 -0.316384 0.184025 -0.233504 0.058909 -0.158424 -0.255599 -0.098182 -0.052757 0.021019 0.167748 -0.069812 0.232185 0.151170 -0.198891 -0.292475 -0.043117 0.016628 -0.014070 0.045226 -0.189259 -0.100791 -0.326349 0.192496 -0.360716 -0.123570 -0.030533 0.243117 -0.090442 -0.044322 0.306231 0.289784 0.062646 -0.200256 -0.271670 -0.115711 -0.246925 -0.265272 -0.254356 0.112174 -0.228463 -0.049733 0.367383 -0.250860 0.024494 0.225677 0.243987 0.402854 0.098130 0.335902 -0.126675 -0.114091 -0.226610 -0.239805 -0.096028 0.232765 -0.107013 -0.092461 -0.059183 -0.067218 0.171577|0
20918_109|-0.002987 -0.101276 0.116046 0.175464 -0.352244 0.198653 -0.261275 0.059204 -0.165817 -0.274379 -0.103157 -0.060318 0.019682 0.187325 -0.067329 0.258269 0.166900 -0.214396 -0.313304 -0.034832 0.015552 -0.025316 0.046461 -0.194368 -0.110483 -0.355461 0.204750 -0.393995 -0.132357 -0.032570 0.263181 -0.095828 -0.052896 0.339715 0.312119 0.066779 -0.218017 -0.291948 -0.129848 -0.272249 -0.272527 -0.271161 0.119113 -0.244586 -0.042746 0.388792 -0.265072 0.014219 0.241991 0.259119 0.422715 0.101468 0.359390 -0.134026 -0.114021 -0.245904 -0.260726 -0.092938 0.248215 -0.115321 -0.105402 -0.070697 -0.058083 0.179001|1
15893_109|-0.008721 -0.107693 0.123981 0.190431 -0.381818 0.227270 -0.276449 0.052611 -0.185832 -0.286207 -0.110270 -0.071624 0.020229 0.201143 -0.085530 0.278346 0.175668 -0.232839 -0.345601 -0.046224 0.014893 -0.014214 0.046971 -0.216078 -0.120755 -0.392358 0.222500 -0.418115 -0.148389 -0.029448 0.283298 -0.105254 -0.058904 0.360705 0.341462 0.071033 -0.229138 -0.316022 -0.140119 -0.295006 -0.313062 -0.297717 0.133074 -0.260269 -0.052564 0.426252 -0.297584 0.024838 0.262130 0.289669 0.469168 0.106190 0.384581 -0.142565 -0.132705 -0.257836 -0.295516 -0.108664 0.264300 -0.119773 -0.101715 -0.066526 -0.068672 0.204873|1
5370_109|-0.008897 -0.098204 0.112439 0.178578 -0.348706 0.202798 -0.253040 0.048733 -0.159615 -0.261132 -0.106132 -0.057309 0.007872 0.185861 -0.078361 0.251428 0.159661 -0.211374 -0.308734 -0.043421 0.012769 -0.014327 0.046726 -0.201582 -0.108085 -0.353437 0.208738 -0.391671 -0.133914 -0.034287 0.248583 -0.086914 -0.053130 0.334731 0.299897 0.072172 -0.212193 -0.281374 -0.122561 -0.258220 -0.272000 -0.271747 0.121196 -0.241431 -0.047261 0.378881 -0.262931 0.018068 0.247128 0.264015 0.421315 0.096041 0.349931 -0.130626 -0.113083 -0.242130 -0.259203 -0.089105 0.239817 -0.118763 -0.107985 -0.069193 -0.070252 0.177893|1
22047_109|-0.005151 -0.096706 0.101827 0.166897 -0.331455 0.206973 -0.251255 0.058723 -0.163533 -0.256911 -0.114170 -0.060463 0.014207 0.176792 -0.079160 0.252161 0.163033 -0.218562 -0.309242 -0.047164 0.015092 -0.017040 0.042768 -0.189191 -0.099212 -0.357193 0.192173 -0.384767 -0.129688 -0.024955 0.252036 -0.088344 -0.050061 0.333724 0.298435 0.068178 -0.206575 -0.276775 -0.117018 -0.268276 -0.278569 -0.273420 0.112883 -0.245246 -0.050751 0.391456 -0.268567 0.026292 0.236265 0.254324 0.429627 0.097221 0.345114 -0.130899 -0.119643 -0.239097 -0.260671 -0.105636 0.238014 -0.103455 -0.097701 -0.063059 -0.057275 0.178581|0
21250_109|-0.004813 -0.101055 0.108322 0.179150 -0.341605 0.204467 -0.262197 0.047160 -0.161119 -0.261166 -0.103258 -0.055388 0.022594 0.182804 -0.076100 0.259969 0.160438 -0.211193 -0.316297 -0.042364 0.013544 -0.013865 0.054444 -0.189882 -0.103486 -0.355448 0.200662 -0.388117 -0.135359 -0.026644 0.255822 -0.089447 -0.054016 0.331614 0.305911 0.055923 -0.200131 -0.282195 -0.128429 -0.267931 -0.288321 -0.280881 0.113622 -0.237405 -0.046021 0.392412 -0.271540 0.022302 0.246847 0.260489 0.431686 0.100360 0.347116 -0.130283 -0.115353 -0.237796 -0.270219 -0.096818 0.240260 -0.106968 -0.092415 -0.053041 -0.066971 0.187096|0
1405_109|-0.008820 -0.093427 0.102206 0.169107 -0.318626 0.191469 -0.246771 0.046744 -0.157416 -0.246701 -0.097711 -0.060693 0.019369 0.164047 -0.063089 0.239131 0.150172 -0.208233 -0.292659 -0.044324 0.007660 -0.019205 0.037860 -0.186211 -0.107316 -0.336747 0.196874 -0.367670 -0.120334 -0.029377 0.239461 -0.088924 -0.046163 0.317932 0.279772 0.062523 -0.194004 -0.276055 -0.123549 -0.250877 -0.269855 -0.255472 0.111375 -0.231669 -0.047336 0.372214 -0.241389 0.012407 0.233508 0.249441 0.397126 0.093780 0.339310 -0.128550 -0.113158 -0.226105 -0.254035 -0.099605 0.223237 -0.100269 -0.088169 -0.054952 -0.065947 0.166742|0
16331_109|-0.017896 -0.111975 0.106680 0.177289 -0.346069 0.215312 -0.256250 0.046973 -0.167881 -0.267221 -0.108033 -0.058932 0.015481 0.180701 -0.084563 0.258471 0.165759 -0.221352 -0.321492 -0.048989 0.008631 -0.022396 0.048304 -0.200263 -0.112136 -0.367401 0.199656 -0.399747 -0.142363 -0.033466 0.254847 -0.098877 -0.049650 0.333103 0.309847 0.064974 -0.214070 -0.286985 -0.131917 -0.266714 -0.283120 -0.282582 0.125314 -0.246519 -0.059642 0.403383 -0.274111 0.021508 0.244860 0.260808 0.440432 0.101784 0.361969 -0.137532 -0.112133 -0.252181 -0.267007 -0.105693 0.247541 -0.105028 -0.101103 -0.069600 -0.067016 0.178259|1
18494_109|-0.016040 -0.115543 0.113752 0.177416 -0.357260 0.212561 -0.276185 0.056954 -0.170927 -0.273549 -0.117855 -0.067819 0.013122 0.191669 -0.085173 0.272697 0.172100 -0.219593 -0.334770 -0.039826 0.019226 -0.016997 0.045512 -0.198332 -0.118923 -0.373640 0.212750 -0.399549 -0.140331 -0.026915 0.266678 -0.085541 -0.056227 0.338473 0.324454 0.070472 -0.218643 -0.300337 -0.134661 -0.272659 -0.286549 -0.280643 0.117570 -0.254090 -0.052631 0.395802 -0.277851 0.016836 0.249702 0.262740 0.447660 0.098002 0.377055 -0.130938 -0.127641 -0.250802 -0.267636 -0.098410 0.255136 -0.119868 -0.109712 -0.063323 -0.065328 0.191708|1
11776_109|-0.010658 -0.102323 0.103573 0.166178 -0.328196 0.193870 -0.247369 0.049554 -0.161523 -0.262601 -0.106361 -0.066354 0.021359 0.171554 -0.067875 0.246475 0.161672 -0.210297 -0.302994 -0.037742 0.009367 -0.021124 0.045999 -0.183578 -0.100291 -0.343434 0.201867 -0.365261 -0.121775 -0.034845 0.243700 -0.079887 -0.058218 0.321733 0.292914 0.058493 -0.197721 -0.271131 -0.115900 -0.251528 -0.269279 -0.257364 0.121083 -0.237693 -0.053710 0.372654 -0.261714 0.025645 0.233414 0.248691 0.411509 0.092779 0.345492 -0.124710 -0.113899 -0.229889 -0.256816 -0.087962 0.238190 -0.110342 -0.095099 -0.068348 -0.068245 0.165937|0
15398_109|-0.006095 -0.089120 0.097222 0.155483 -0.317912 0.193692 -0.243427 0.041636 -0.160609 -0.250129 -0.091957 -0.055424 0.016362 0.171234 -0.062464 0.239929 0.157450 -0.204458 -0.289408 -0.037142 0.006586 -0.021979 0.042044 -0.183332 -0.097966 -0.324161 0.190816 -0.362489 -0.116040 -0.027343 0.237019 -0.087631 -0.058612 0.310629 0.289293 0.055706 -0.197075 -0.261415 -0.115712 -0.242295 -0.252963 -0.255995 0.114437 -0.221475 -0.052238 0.365169 -0.241811 0.017935 0.228743 0.243465 0.389999 0.090950 0.325627 -0.124635 -0.107463 -0.228454 -0.245457 -0.091965 0.217696 -0.104249 -0.082293 -0.049700 -0.062150 0.169309|1
9493_109|-0.007039 -0.126984 0.125024 0.196674 -0.388013 0.228836 -0.292847 0.067377 -0.172956 -0.283952 -0.109229 -0.077743 0.017575 0.198077 -0.090490 0.274013 0.183547 -0.237269 -0.349795 -0.041206 0.017736 -0.021509 0.051872 -0.215817 -0.121564 -0.395155 0.227923 -0.431186 -0.152399 -0.024228 0.277699 -0.094801 -0.051205 0.373923 0.348057 0.079128 -0.229661 -0.323293 -0.143024 -0.287334 -0.307825 -0.296699 0.142274 -0.266816 -0.056211 0.424784 -0.301776 0.018182 0.269174 0.292311 0.476393 0.109895 0.386669 -0.147594 -0.125335 -0.257258 -0.298532 -0.109565 0.274635 -0.122399 -0.113326 -0.079057 -0.066997 0.199001|0
20066_109|-0.005345 -0.096010 0.095049 0.152454 -0.304091 0.170140 -0.228054 0.055088 -0.138418 -0.230821 -0.083451 -0.062128 0.006025 0.155515 -0.061931 0.221113 0.138332 -0.192085 -0.272192 -0.029192 0.011776 -0.017177 0.044335 -0.179703 -0.099852 -0.302782 0.181197 -0.335403 -0.121537 -0.031551 0.227745 -0.080999 -0.054650 0.289019 0.259601 0.051094 -0.184549 -0.251108 -0.107020 -0.235691 -0.233266 -0.243986 0.102312 -0.213192 -0.036177 0.326762 -0.239230 0.024312 0.217990 0.222744 0.375907 0.092737 0.313052 -0.115390 -0.097481 -0.206426 -0.225007 -0.083399 0.204142 -0.102742 -0.090056 -0.064029 -0.052240 0.158364|1
20383_109|-0.010870 -0.094144 0.100020 0.156873 -0.308854 0.182534 -0.223290 0.048618 -0.140296 -0.244102 -0.100734 -0.057667 0.010187 0.157216 -0.062137 0.224443 0.153663 -0.199044 -0.291490 -0.033769 0.012637 -0.019747 0.046312 -0.173175 -0.096319 -0.315806 0.175279 -0.345625 -0.125275 -0.031142 0.236700 -0.075243 -0.049135 0.293989 0.279109 0.062681 -0.188217 -0.264507 -0.115118 -0.230783 -0.245806 -0.242807 0.109707 -0.215238 -0.051150 0.339913 -0.230297 0.009782 0.221581 0.235001 0.375847 0.094126 0.322110 -0.122838 -0.107292 -0.207630 -0.230773 -0.083425 0.212190 -0.099013 -0.089906 -0.055653 -0.058526 0.154443|0
2944_109|0.000206 -0.114904 0.119625 0.181304 -0.365659 0.211341 -0.268462 0.070970 -0.161341 -0.283262 -0.099484 -0.071274 0.019842 0.190663 -0.090053 0.265916 0.186875 -0.225200 -0.342203 -0.049538 0.022420 -0.016351 0.056164 -0.217583 -0.120581 -0.375519 0.218681 -0.410639 -0.138202 -0.024479 0.267127 -0.097549 -0.052470 0.354111 0.328528 0.073060 -0.228478 -0.311721 -0.130253 -0.283555 -0.284303 -0.294330 0.134514 -0.251926 -0.053885 0.416841 -0.294375 0.017650 0.260275 0.268258 0.468588 0.103002 0.373944 -0.143551 -0.129407 -0.246086 -0.280667 -0.113466 0.252556 -0.110125 -0.113572 -0.071283 -0.076608 0.188665|0
14274_109|-0.008268 -0.108943 0.109948 0.171994 -0.324185 0.190682 -0.242781 0.049597 -0.156570 -0.252479 -0.095077 -0.051155 0.017314 0.164174 -0.067991 0.243191 0.151033 -0.213210 -0.298326 -0.046653 0.011135 -0.022783 0.050403 -0.195877 -0.101985 -0.344138 0.195257 -0.368621 -0.120587 -0.027389 0.249494 -0.084050 -0.048315 0.312958 0.298912 0.063117 -0.193811 -0.266861 -0.126653 -0.261802 -0.265177 -0.254244 0.122392 -0.227498 -0.055851 0.370108 -0.255051 0.017480 0.236030 0.253758 0.413058 0.086555 0.332916 -0.133167 -0.116540 -0.225460 -0.249327 -0.094837 0.235616 -0.112906 -0.094741 -0.054734 -0.067881 0.163044|0
263_109|-0.005596 -0.112050 0.103227 0.178665 -0.344193 0.207959 -0.249236 0.058604 -0.156517 -0.262467 -0.105834 -0.064411 0.010604 0.174524 -0.074570 0.259110 0.162242 -0.211392 -0.316504 -0.051331 0.009020 -0.022282 0.048893 -0.193948 -0.106628 -0.357279 0.203950 -0.374477 -0.130973 -0.026523 0.259510 -0.089434 -0.052994 0.329947 0.305988 0.057259 -0.208350 -0.282769 -0.131239 -0.268169 -0.269836 -0.271332 0.118203 -0.240275 -0.058738 0.389945 -0.269057 0.013744 0.236365 0.251271 0.420147 0.095870 0.354226 -0.137065 -0.109103 -0.239318 -0.259289 -0.098475 0.240141 -0.114403 -0.092690 -0.065399 -0.068477 0.170240|1
2033_109|-0.011048 -0.089584 0.106534 0.152081 -0.310201 0.184073 -0.242919 0.047220 -0.147292 -0.247318 -0.103195 -0.056778 0.015667 0.158244 -0.074629 0.226677 0.153676 -0.200257 -0.282525 -0.040438 0.005214 -0.016637 0.043568 -0.179296 -0.101039 -0.328985 0.192930 -0.344879 -0.126612 -0.023284 0.238631 -0.075895 -0.057948 0.297931 0.272492 0.053049 -0.198239 -0.258129 -0.115166 -0.244051 -0.262845 -0.255834 0.116017 -0.223492 -0.043403 0.357170 -0.250397 0.013824 0.229201 0.243857 0.399296 0.083576 0.326970 -0.126894 -0.101523 -0.219328 -0.248663 -0.086908 0.215268 -0.098533 -0.082438 -0.062341 -0.053869 0.166592|0
15589_109|-0.000916 -0.117273 0.118973 0.186956 -0.384747 0.223640 -0.280466 0.074149 -0.177173 -0.296606 -0.113563 -0.064919 0.013089 0.205172 -0.091652 0.283458 0.187343 -0.242438 -0.350045 -0.043016 0.025205 -0.024433 0.051298 -0.224158 -0.116793 -0.391019 0.230191 -0.428085 -0.147802 -0.036508 0.283940 -0.099298 -0.061691 0.371983 0.350652 0.079163 -0.241336 -0.321839 -0.135357 -0.304488 -0.307082 -0.309911 0.129474 -0.266779 -0.053109 0.428391 -0.298772 0.018172 0.265556 0.292762 0.488897 0.099694 0.400790 -0.140468 -0.139105 -0.272068 -0.293280 -0.115140 0.268721 -0.121639 -0.104909 -0.081551 -0.069920 0.209129|1
12037_109|-0.007417 -0.090629 0.098113 0.156760 -0.323907 0.190970 -0.246680 0.048867 -0.148209 -0.251475 -0.100600 -0.052159 0.011256 0.166685 -0.072457 0.243846 0.163257 -0.206901 -0.288203 -0.036486 0.012754 -0.022283 0.045302 -0.189384 -0.107820 -0.333017 0.191306 -0.354913 -0.126266 -0.023606 0.235008 -0.085573 -0.055311 0.314906 0.283625 0.060759 -0.195497 -0.270968 -0.117099 -0.252927 -0.258341 -0.256306 0.119586 -0.225823 -0.051212 0.361383 -0.244120 0.024673 0.223642 0.236298 0.403690 0.098991 0.332148 -0.127908 -0.109619 -0.223493 -0.243235 -0.091577 0.218152 -0.102499 -0.099229 -0.051663 -0.058180 0.165735|1
20729_109|-0.011317 -0.105064 0.107915 0.175751 -0.342122 0.209368 -0.260545 0.055576 -0.162571 -0.274614 -0.115711 -0.058273 0.010470 0.179024 -0.072436 0.255591 0.174927 -0.224127 -0.312343 -0.038986 0.015714 -0.015100 0.048073 -0.202820 -0.101529 -0.356957 0.207470 -0.395060 -0.126164 -0.027687 0.254648 -0.087313 -0.051262 0.337573 0.302127 0.063589 -0.210820 -0.284256 -0.122236 -0.274937 -0.281029 -0.279193 0.126043 -0.252486 -0.047345 0.396396 -0.264356 0.011537 0.238920 0.259963 0.428887 0.093405 0.352694 -0.136941 -0.112630 -0.243872 -0.267429 -0.095140 0.246808 -0.116582 -0.097583 -0.061223 -0.070478 0.177810|0
5399_109|-0.012950 -0.107010 0.101529 0.176026 -0.334530 0.190798 -0.241865 0.058931 -0.149702 -0.257551 -0.103097 -0.059715 0.014140 0.170481 -0.073040 0.254953 0.165250 -0.214766 -0.300658 -0.047453 0.020481 -0.018300 0.044253 -0.194650 -0.106778 -0.344001 0.198022 -0.379943 -0.124079 -0.020985 0.253991 -0.093951 -0.056050 0.330627 0.295717 0.054117 -0.203477 -0.285978 -0.124444 -0.261523 -0.273035 -0.264328 0.123388 -0.232137 -0.047082 0.379164 -0.258104 0.018276 0.232065 0.254268 0.414468 0.100451 0.349079 -0.132434 -0.106295 -0.239689 -0.256550 -0.101141 0.240774 -0.102894 -0.102577 -0.055578 -0.055030 0.167587|0
13238_109|-0.003658 -0.107331 0.111594 0.157770 -0.330204 0.186159 -0.245057 0.052323 -0.149364 -0.258531 -0.099345 -0.058340 0.012677 0.177501 -0.063045 0.247438 0.152219 -0.208753 -0.298188 -0.034396 0.006964 -0.025950 0.036071 -0.178948 -0.094676 -0.337421 0.185851 -0.357243 -0.116958 -0.034021 0.234317 -0.085661 -0.055094 0.310853 0.288673 0.060459 -0.200419 -0.275280 -0.112553 -0.251338 -0.256692 -0.255027 0.118657 -0.228397 -0.047975 0.356705 -0.254415 0.020210 0.226164 0.244970 0.408970 0.093822 0.327791 -0.117885 -0.109171 -0.227510 -0.239891 -0.094013 0.229060 -0.109843 -0.100542 -0.056468 -0.054273 0.170144|1
16353_109|-0.004865 -0.095318 0.107707 0.175852 -0.343256 0.195181 -0.254902 0.047885 -0.161402 -0.267581 -0.110509 -0.068488 0.012338 0.171459 -0.064992 0.246861 0.166355 -0.209625 -0.302483 -0.043959 0.021335 -0.016442 0.047948 -0.192046 -0.100455 -0.343761 0.202630 -0.381990 -0.137408 -0.022646 0.254314 -0.093940 -0.048200 0.334030 0.297179 0.060413 -0.205750 -0.277734 -0.117658 -0.259620 -0.272509 -0.261975 0.123438 -0.244603 -0.044104 0.383612 -0.264467 0.024588 0.243992 0.243711 0.422445 0.097114 0.350050 -0.128944 -0.113549 -0.233577 -0.259941 -0.101904 0.241149 -0.108273 -0.103483 -0.063568 -0.054849 0.176035|0
8588_109|-0.013043 -0.109932 0.099460 0.161677 -0.340901 0.191352 -0.254505 0.057307 -0.155675 -0.266650 -0.109442 -0.064079 0.017023 0.182505 -0.070251 0.245271 0.167659 -0.213563 -0.305982 -0.036425 0.009127 -0.020502 0.043053 -0.189287 -0.105158 -0.342657 0.189975 -0.381421 -0.123469 -0.031356 0.242970 -0.090370 -0.048532 0.319342 0.302106 0.058569 -0.206393 -0.281156 -0.118138 -0.250380 -0.261755 -0.269714 0.122179 -0.241522 -0.047241 0.377843 -0.264850 0.019000 0.245940 0.256912 0.420882 0.093779 0.336641 -0.126010 -0.114801 -0.240635 -0.248100 -0.094064 0.227779 -0.112077 -0.095462 -0.064897 -0.069250 0.175645|0
17129_109|-0.005352 -0.093149 0.096866 0.158514 -0.300514 0.173296 -0.221364 0.042336 -0.139856 -0.237565 -0.090031 -0.058975 0.011762 0.155072 -0.060483 0.220533 0.149725 -0.194815 -0.283004 -0.043809 0.009066 -0.010554 0.045806 -0.178419 -0.093273 -0.314773 0.175555 -0.337366 -0.111491 -0.031225 0.231120 -0.084547 -0.048757 0.291714 0.266528 0.055832 -0.181733 -0.254149 -0.114189 -0.234157 -0.247489 -0.241576 0.109995 -0.213640 -0.051817 0.345247 -0.232834 0.021573 0.211484 0.227701 0.371752 0.093093 0.304014 -0.117158 -0.098402 -0.205494 -0.227993 -0.080892 0.217482 -0.097095 -0.082610 -0.061005 -0.061892 0.163191|0
347_109|-0.005057 -0.088859 0.106635 0.156184 -0.317121 0.193075 -0.229888 0.047712 -0.148470 -0.237893 -0.091215 -0.051135 0.010578 0.166932 -0.065603 0.236217 0.152605 -0.202288 -0.289035 -0.032383 0.014121 -0.020790 0.034745 -0.181410 -0.091120 -0.318428 0.176756 -0.352465 -0.124524 -0.028464 0.230450 -0.082388 -0.057041 0.297602 0.273624 0.067596 -0.193710 -0.258404 -0.107874 -0.243091 -0.254494 -0.251342 0.109739 -0.223312 -0.051931 0.356348 -0.237614 0.013434 0.215712 0.232138 0.391989 0.088324 0.314993 -0.116505 -0.108010 -0.223754 -0.232434 -0.089413 0.223094 -0.103016 -0.088278 -0.053972 -0.056547 0.163647|1
14907_109|-0.010812 -0.120199 0.119610 0.183061 -0.369005 0.229175 -0.283651 0.063788 -0.174011 -0.291580 -0.117225 -0.074823 0.019503 0.190410 -0.086219 0.270121 0.187277 -0.241361 -0.342887 -0.038020 0.012456 -0.026371 0.048777 -0.215382 -0.112613 -0.392645 0.214942 -0.415316 -0.151874 -0.027050 0.277984 -0.095952 -0.050501 0.363843 0.335029 0.077743 -0.236870 -0.311487 -0.142336 -0.292544 -0.294513 -0.305982 0.129313 -0.265015 -0.058630 0.421842 -0.292476 0.010979 0.266110 0.275925 0.479395 0.099251 0.380845 -0.149413 -0.127157 -0.260652 -0.284846 -0.117082 0.270919 -0.121214 -0.108541 -0.080812 -0.074721 0.197159|0
19959_109|-0.012428 -0.099578 0.115239 0.173343 -0.330216 0.195683 -0.247040 0.048537 -0.166946 -0.258559 -0.104883 -0.067687 0.013815 0.175649 -0.078544 0.250161 0.158650 -0.206425 -0.313083 -0.033156 0.012219 -0.027602 0.046433 -0.201058 -0.104598 -0.347431 0.202466 -0.374213 -0.131768 -0.025330 0.255334 -0.083878 -0.050799 0.334273 0.305532 0.067057 -0.201571 -0.278431 -0.131197 -0.264015 -0.274195 -0.261091 0.129090 -0.230742 -0.043409 0.375730 -0.265142 0.015789 0.233105 0.259105 0.423427 0.103567 0.351737 -0.128185 -0.116618 -0.242127 -0.263891 -0.096456 0.234610 -0.111244 -0.103687 -0.070979 -0.061153 0.166495|1
5899_109|-0.003418 -0.115589 0.117627 0.189386 -0.385527 0.229627 -0.287186 0.064213 -0.171662 -0.286890 -0.109051 -0.069311 0.008881 0.196575 -0.088023 0.281951 0.191366 -0.237459 -0.349237 -0.043331 0.020324 -0.027355 0.051900 -0.215429 -0.126991 -0.403321 0.231824 -0.431393 -0.142977 -0.024502 0.289088 -0.107140 -0.058742 0.367765 0.338278 0.082264 -0.230804 -0.322356 -0.139925 -0.297823 -0.313731 -0.306310 0.127995 -0.274409 -0.051559 0.427273 -0.300838 0.012893 0.279327 0.282329 0.485446 0.107197 0.385616 -0.146401 -0.129725 -0.268428 -0.298749 -0.122003 0.262469 -0.125936 -0.116246 -0.081881 -0.073650 0.196682|0
8295_109|-0.006516 -0.094756 0.095827 0.167414 -0.321217 0.194037 -0.242630 0.062522 -0.145153 -0.250012 -0.102735 -0.065835 0.009856 0.166606 -0.070091 0.236743 0.157842 -0.212509 -0.301823 -0.034523 0.013170 -0.020551 0.043435 -0.191095 -0.103531 -0.334588 0.187531 -0.366692 -0.120115 -0.019954 0.230435 -0.080915 -0.053755 0.318728 0.291075 0.071815 -0.199561 -0.268667 -0.112975 -0.257754 -0.252980 -0.257290 0.115773 -0.223582 -0.053954 0.360598 -0.246272 0.015531 0.228818 0.248220 0.413774 0.083435 0.329503 -0.129901 -0.113830 -0.221163 -0.250044 -0.094597 0.231481 -0.098328 -0.089670 -0.056051 -0.061006 0.161758|1
3486_109|-0.015817 -0.109956 0.114404 0.183471 -0.354505 0.216632 -0.265083 0.061128 -0.161590 -0.282518 -0.118270 -0.063783 0.019260 0.181122 -0.079505 0.266779 0.179601 -0.220439 -0.330889 -0.052694 0.013038 -0.016746 0.050471 -0.213017 -0.106309 -0.360500 0.202556 -0.392428 -0.129715 -0.035550 0.269926 -0.101907 -0.059025 0.340235 0.318928 0.066190 -0.225543 -0.300375 -0.129854 -0.270235 -0.293624 -0.281288 0.133791 -0.258263 -0.052338 0.398898 -0.276870 0.021797 0.247639 0.271537 0.438163 0.103194 0.372850 -0.127409 -0.112507 -0.246237 -0.264348 -0.096835 0.256240 -0.109706 -0.111484 -0.066473 -0.061617 0.178672|0
